"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR106388"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1846 or yHMPu5000034897_Ogataea_glucozyma@Seq_3151 or yHMPu5000034897_Ogataea_glucozyma@Seq_3936"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1846 or yHMPu5000034897_Ogataea_glucozyma@Seq_3151 or yHMPu5000034897_Ogataea_glucozyma@Seq_3936"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1846;yHMPu5000034897_Ogataea_glucozyma@Seq_3151;yHMPu5000034897_Ogataea_glucozyma@Seq_3936"	"yHMPu5000034897_Ogataea_glucozyma@Seq_1846;yHMPu5000034897_Ogataea_glucozyma@Seq_3151;yHMPu5000034897_Ogataea_glucozyma@Seq_3936"
"MNXR101888"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2611 or yHMPu5000034897_Ogataea_glucozyma@Seq_4067 or yHMPu5000034897_Ogataea_glucozyma@Seq_5481 or yHMPu5000034897_Ogataea_glucozyma@Seq_3438 or yHMPu5000034897_Ogataea_glucozyma@Seq_423"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_2611;yHMPu5000034897_Ogataea_glucozyma@Seq_4067;yHMPu5000034897_Ogataea_glucozyma@Seq_5481;yHMPu5000034897_Ogataea_glucozyma@Seq_3438;yHMPu5000034897_Ogataea_glucozyma@Seq_423"
"MNXR101861"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_308 or yHMPu5000034897_Ogataea_glucozyma@Seq_3928 or yHMPu5000034897_Ogataea_glucozyma@Seq_4140"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_308;yHMPu5000034897_Ogataea_glucozyma@Seq_3928;yHMPu5000034897_Ogataea_glucozyma@Seq_4140"
"MNXR101882"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2658 or yHMPu5000034897_Ogataea_glucozyma@Seq_5366"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2658 or yHMPu5000034897_Ogataea_glucozyma@Seq_5366"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2658;yHMPu5000034897_Ogataea_glucozyma@Seq_5366"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2658;yHMPu5000034897_Ogataea_glucozyma@Seq_5366"
"MNXR106392"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2483 or yHMPu5000034897_Ogataea_glucozyma@Seq_5061"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_2483;yHMPu5000034897_Ogataea_glucozyma@Seq_5061"
"MNXR106395"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2483 or yHMPu5000034897_Ogataea_glucozyma@Seq_5061"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_2483;yHMPu5000034897_Ogataea_glucozyma@Seq_5061"
"MNXR100291"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_2255"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_2255"
"MNXR100098"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5302"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5302"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5302"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5302"
"MNXR96129"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350 or yHMPu5000034897_Ogataea_glucozyma@Seq_1089 or yHMPu5000034897_Ogataea_glucozyma@Seq_619"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3350;yHMPu5000034897_Ogataea_glucozyma@Seq_1089;yHMPu5000034897_Ogataea_glucozyma@Seq_619"
"MNXR95856"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_3754"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_3754"
"MNXR95435"	"RAVEN_kegg"	"yHMPu5000034897_Ogataea_glucozyma@Seq_5023"	NA	""	"yHMPu5000034897_Ogataea_glucozyma@Seq_5023"
