"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR123108"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3360"	""	"Tortispora_caseinolytica@Seq_3360"
"MNXR122924"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_386"	""	"Tortispora_caseinolytica@Seq_386"
"MNXR117132"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_162"	""	"Tortispora_caseinolytica@Seq_162"
"MNXR95718"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2391 or Tortispora_caseinolytica@Seq_2681 or Tortispora_caseinolytica@Seq_2877 or Tortispora_caseinolytica@Seq_2988"	""	"Tortispora_caseinolytica@Seq_2391;Tortispora_caseinolytica@Seq_2681;Tortispora_caseinolytica@Seq_2877;Tortispora_caseinolytica@Seq_2988"
"MNXR122851"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3305"	""	"Tortispora_caseinolytica@Seq_3305"
"MNXR115934"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4075"	""	"Tortispora_caseinolytica@Seq_4075"
"MNXR94922"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3291"	""	"Tortispora_caseinolytica@Seq_3291"
"MNXR102030"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_107"	""	"Tortispora_caseinolytica@Seq_107"
"MNXR119084"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_1280"	""	"Tortispora_caseinolytica@Seq_1280"
"MNXR115085"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_88 or Tortispora_caseinolytica@Seq_4187"	""	"Tortispora_caseinolytica@Seq_88;Tortispora_caseinolytica@Seq_4187"
"MNXR117100"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2827"	""	"Tortispora_caseinolytica@Seq_2827"
"metacyc:RXN-18700"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_571"	""	"Tortispora_caseinolytica@Seq_571"
"MNXR115158"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_3981"	""	"Tortispora_caseinolytica@Seq_3981"
"MNXR123105"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2046 or Tortispora_caseinolytica@Seq_3653"	""	"Tortispora_caseinolytica@Seq_2046;Tortispora_caseinolytica@Seq_3653"
"MNXR117079"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4318"	""	"Tortispora_caseinolytica@Seq_4318"
"MNXR100541"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_861"	""	"Tortispora_caseinolytica@Seq_861"
"MNXR116006"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_758"	""	"Tortispora_caseinolytica@Seq_758"
"MNXR116033"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_4214"	""	"Tortispora_caseinolytica@Seq_4214"
"MNXR121885"	"RAVEN_biocyc"	NA	"Tortispora_caseinolytica@Seq_2691"	""	"Tortispora_caseinolytica@Seq_2691"
