"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR109092"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4053"	NA	""	"Dekkera_bruxellensis@Seq_4053"
"MNXR109093"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_185"	NA	""	"Dekkera_bruxellensis@Seq_185"
"MNXR109094"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4980"	NA	""	"Dekkera_bruxellensis@Seq_4980"
"MNXR109095"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_185"	NA	""	"Dekkera_bruxellensis@Seq_185"
"MNXR109096"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2141"	NA	""	"Dekkera_bruxellensis@Seq_2141"
"MNXR104321"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_183"	NA	""	"Dekkera_bruxellensis@Seq_183"
"MNXR109106"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_26 or Dekkera_bruxellensis@Seq_365 or Dekkera_bruxellensis@Seq_2820"	NA	""	"Dekkera_bruxellensis@Seq_26;Dekkera_bruxellensis@Seq_365;Dekkera_bruxellensis@Seq_2820"
"MNXR102513"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_3074 or Dekkera_bruxellensis@Seq_544"	"Dekkera_bruxellensis@Seq_544 or Dekkera_bruxellensis@Seq_3074"	"Dekkera_bruxellensis@Seq_3074;Dekkera_bruxellensis@Seq_544"	"Dekkera_bruxellensis@Seq_3074;Dekkera_bruxellensis@Seq_544"
"MNXR96239"	"RAVEN_kegg;RAVEN_biocyc"	"Dekkera_bruxellensis@Seq_2003"	"Dekkera_bruxellensis@Seq_2003"	"Dekkera_bruxellensis@Seq_2003"	"Dekkera_bruxellensis@Seq_2003"
"MNXR109113"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2200"	NA	""	"Dekkera_bruxellensis@Seq_2200"
"MNXR109133"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_834"	NA	""	"Dekkera_bruxellensis@Seq_834"
"MNXR109134"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_834"	NA	""	"Dekkera_bruxellensis@Seq_834"
"MNXR109136"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_834"	NA	""	"Dekkera_bruxellensis@Seq_834"
"MNXR109137"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_834"	NA	""	"Dekkera_bruxellensis@Seq_834"
"MNXR95636"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_2015 or Dekkera_bruxellensis@Seq_5229 or Dekkera_bruxellensis@Seq_401"	NA	""	"Dekkera_bruxellensis@Seq_2015;Dekkera_bruxellensis@Seq_5229;Dekkera_bruxellensis@Seq_401"
"MNXR100637"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_4612"	NA	""	"Dekkera_bruxellensis@Seq_4612"
"MNXR109173"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_3193"	NA	""	"Dekkera_bruxellensis@Seq_3193"
"MNXR109175"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1678 or Dekkera_bruxellensis@Seq_4463 or Dekkera_bruxellensis@Seq_2858 or Dekkera_bruxellensis@Seq_3870"	NA	""	"Dekkera_bruxellensis@Seq_1678;Dekkera_bruxellensis@Seq_4463;Dekkera_bruxellensis@Seq_2858;Dekkera_bruxellensis@Seq_3870"
"MNXR109176"	"RAVEN_kegg"	"Dekkera_bruxellensis@Seq_1678 or Dekkera_bruxellensis@Seq_4463 or Dekkera_bruxellensis@Seq_2858 or Dekkera_bruxellensis@Seq_3870"	NA	""	"Dekkera_bruxellensis@Seq_1678;Dekkera_bruxellensis@Seq_4463;Dekkera_bruxellensis@Seq_2858;Dekkera_bruxellensis@Seq_3870"
