"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR117594"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_284"	""	"yHMPu5000035037_Candida_montana@Seq_284"
"metacyc:RXN-19627"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2771"	""	"yHMPu5000035037_Candida_montana@Seq_2771"
"MNXR96073"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_5301"	""	"yHMPu5000035037_Candida_montana@Seq_5301"
"metacyc:RXN-19583"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_26"	""	"yHMPu5000035037_Candida_montana@Seq_26"
"MNXR116740"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3930 or yHMPu5000035037_Candida_montana@Seq_5479"	""	"yHMPu5000035037_Candida_montana@Seq_3930;yHMPu5000035037_Candida_montana@Seq_5479"
"metacyc:RXN-19572"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2771"	""	"yHMPu5000035037_Candida_montana@Seq_2771"
"metacyc:RXN-19570"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3967 or yHMPu5000035037_Candida_montana@Seq_5809"	""	"yHMPu5000035037_Candida_montana@Seq_3967;yHMPu5000035037_Candida_montana@Seq_5809"
"MNXR117954"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1937"	""	"yHMPu5000035037_Candida_montana@Seq_1937"
"MNXR118260"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2288 or yHMPu5000035037_Candida_montana@Seq_3982"	""	"yHMPu5000035037_Candida_montana@Seq_2288;yHMPu5000035037_Candida_montana@Seq_3982"
"MNXR96136"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_87 or yHMPu5000035037_Candida_montana@Seq_99 or yHMPu5000035037_Candida_montana@Seq_133 or yHMPu5000035037_Candida_montana@Seq_799 or yHMPu5000035037_Candida_montana@Seq_1343 or yHMPu5000035037_Candida_montana@Seq_2751 or yHMPu5000035037_Candida_montana@Seq_3660 or yHMPu5000035037_Candida_montana@Seq_3981 or yHMPu5000035037_Candida_montana@Seq_4052 or yHMPu5000035037_Candida_montana@Seq_4166 or yHMPu5000035037_Candida_montana@Seq_4409 or yHMPu5000035037_Candida_montana@Seq_4542 or yHMPu5000035037_Candida_montana@Seq_4736 or yHMPu5000035037_Candida_montana@Seq_5392"	""	"yHMPu5000035037_Candida_montana@Seq_87;yHMPu5000035037_Candida_montana@Seq_99;yHMPu5000035037_Candida_montana@Seq_133;yHMPu5000035037_Candida_montana@Seq_799;yHMPu5000035037_Candida_montana@Seq_1343;yHMPu5000035037_Candida_montana@Seq_2751;yHMPu5000035037_Candida_montana@Seq_3660;yHMPu5000035037_Candida_montana@Seq_3981;yHMPu5000035037_Candida_montana@Seq_4052;yHMPu5000035037_Candida_montana@Seq_4166;yHMPu5000035037_Candida_montana@Seq_4409;yHMPu5000035037_Candida_montana@Seq_4542;yHMPu5000035037_Candida_montana@Seq_4736;yHMPu5000035037_Candida_montana@Seq_5392"
"metacyc:RXN-19387"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1542 or yHMPu5000035037_Candida_montana@Seq_2418 or yHMPu5000035037_Candida_montana@Seq_3071 or yHMPu5000035037_Candida_montana@Seq_3157 or yHMPu5000035037_Candida_montana@Seq_5740"	""	"yHMPu5000035037_Candida_montana@Seq_1542;yHMPu5000035037_Candida_montana@Seq_2418;yHMPu5000035037_Candida_montana@Seq_3071;yHMPu5000035037_Candida_montana@Seq_3157;yHMPu5000035037_Candida_montana@Seq_5740"
"metacyc:RXN-19386"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_885"	""	"yHMPu5000035037_Candida_montana@Seq_885"
"metacyc:RXN-19385"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_885"	""	"yHMPu5000035037_Candida_montana@Seq_885"
"metacyc:RXN-19376"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1917 or yHMPu5000035037_Candida_montana@Seq_2188"	""	"yHMPu5000035037_Candida_montana@Seq_1917;yHMPu5000035037_Candida_montana@Seq_2188"
"metacyc:RXN-19375"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1917 or yHMPu5000035037_Candida_montana@Seq_2188"	""	"yHMPu5000035037_Candida_montana@Seq_1917;yHMPu5000035037_Candida_montana@Seq_2188"
"metacyc:TRANS-RXN-375"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_2686"	""	"yHMPu5000035037_Candida_montana@Seq_2686"
"MNXR116657"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_1874"	""	"yHMPu5000035037_Candida_montana@Seq_1874"
"MNXR114913"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_4400"	""	"yHMPu5000035037_Candida_montana@Seq_4400"
"MNXR119044"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_202 or yHMPu5000035037_Candida_montana@Seq_2373 or yHMPu5000035037_Candida_montana@Seq_2971 or yHMPu5000035037_Candida_montana@Seq_4201"	""	"yHMPu5000035037_Candida_montana@Seq_202;yHMPu5000035037_Candida_montana@Seq_2373;yHMPu5000035037_Candida_montana@Seq_2971;yHMPu5000035037_Candida_montana@Seq_4201"
"MNXR107687"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3937"	""	"yHMPu5000035037_Candida_montana@Seq_3937"
"MNXR116615"	"RAVEN_biocyc"	NA	"yHMPu5000035037_Candida_montana@Seq_3060"	""	"yHMPu5000035037_Candida_montana@Seq_3060"
