"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR109042"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5240 or yHMPu5000034637_Ogataea_populiabae@Seq_4711 or yHMPu5000034637_Ogataea_populiabae@Seq_2508"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5240;yHMPu5000034637_Ogataea_populiabae@Seq_4711;yHMPu5000034637_Ogataea_populiabae@Seq_2508"
"MNXR94862"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_3315"	"yHMPu5000034637_Ogataea_populiabae@Seq_3315"	"yHMPu5000034637_Ogataea_populiabae@Seq_3315"	"yHMPu5000034637_Ogataea_populiabae@Seq_3315"
"MNXR109081"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1588"
"MNXR109082"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1238 or yHMPu5000034637_Ogataea_populiabae@Seq_681"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1238;yHMPu5000034637_Ogataea_populiabae@Seq_681"
"MNXR95200"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2825 or yHMPu5000034637_Ogataea_populiabae@Seq_581"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2825;yHMPu5000034637_Ogataea_populiabae@Seq_581"
"MNXR109092"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2825 or yHMPu5000034637_Ogataea_populiabae@Seq_581"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2825;yHMPu5000034637_Ogataea_populiabae@Seq_581"
"MNXR109093"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4993"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4993"
"MNXR109094"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5289 or yHMPu5000034637_Ogataea_populiabae@Seq_2683"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5289;yHMPu5000034637_Ogataea_populiabae@Seq_2683"
"MNXR109095"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4993"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4993"
"MNXR109096"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_1339"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_1339"
"MNXR109104"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4921"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4921"
"MNXR104321"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2188"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2188"
"MNXR109106"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_2978 or yHMPu5000034637_Ogataea_populiabae@Seq_2518"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_2978;yHMPu5000034637_Ogataea_populiabae@Seq_2518"
"MNXR102513"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_315 or yHMPu5000034637_Ogataea_populiabae@Seq_359"	"yHMPu5000034637_Ogataea_populiabae@Seq_315 or yHMPu5000034637_Ogataea_populiabae@Seq_359"	"yHMPu5000034637_Ogataea_populiabae@Seq_315;yHMPu5000034637_Ogataea_populiabae@Seq_359"	"yHMPu5000034637_Ogataea_populiabae@Seq_315;yHMPu5000034637_Ogataea_populiabae@Seq_359"
"MNXR96239"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034637_Ogataea_populiabae@Seq_2393"	"yHMPu5000034637_Ogataea_populiabae@Seq_2393"	"yHMPu5000034637_Ogataea_populiabae@Seq_2393"	"yHMPu5000034637_Ogataea_populiabae@Seq_2393"
"MNXR109129"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_250 or yHMPu5000034637_Ogataea_populiabae@Seq_4628"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_250;yHMPu5000034637_Ogataea_populiabae@Seq_4628"
"MNXR109133"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"
"MNXR109134"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"
"MNXR109136"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"
"MNXR109137"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3246"
"MNXR109169"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5132"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5132"
"MNXR95636"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_3044 or yHMPu5000034637_Ogataea_populiabae@Seq_1338 or yHMPu5000034637_Ogataea_populiabae@Seq_3551"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_3044;yHMPu5000034637_Ogataea_populiabae@Seq_1338;yHMPu5000034637_Ogataea_populiabae@Seq_3551"
"MNXR100637"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_4971"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_4971"
"MNXR109173"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_881"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_881"
"MNXR109175"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_765 or yHMPu5000034637_Ogataea_populiabae@Seq_4778 or yHMPu5000034637_Ogataea_populiabae@Seq_4366 or yHMPu5000034637_Ogataea_populiabae@Seq_2313 or yHMPu5000034637_Ogataea_populiabae@Seq_1757"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_765;yHMPu5000034637_Ogataea_populiabae@Seq_4778;yHMPu5000034637_Ogataea_populiabae@Seq_4366;yHMPu5000034637_Ogataea_populiabae@Seq_2313;yHMPu5000034637_Ogataea_populiabae@Seq_1757"
"MNXR109176"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_765 or yHMPu5000034637_Ogataea_populiabae@Seq_4778 or yHMPu5000034637_Ogataea_populiabae@Seq_4366 or yHMPu5000034637_Ogataea_populiabae@Seq_2313 or yHMPu5000034637_Ogataea_populiabae@Seq_1757"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_765;yHMPu5000034637_Ogataea_populiabae@Seq_4778;yHMPu5000034637_Ogataea_populiabae@Seq_4366;yHMPu5000034637_Ogataea_populiabae@Seq_2313;yHMPu5000034637_Ogataea_populiabae@Seq_1757"
"MNXR94833"	"RAVEN_kegg"	"yHMPu5000034637_Ogataea_populiabae@Seq_5459 or yHMPu5000034637_Ogataea_populiabae@Seq_250 or yHMPu5000034637_Ogataea_populiabae@Seq_4628 or yHMPu5000034637_Ogataea_populiabae@Seq_5048 or yHMPu5000034637_Ogataea_populiabae@Seq_4012 or yHMPu5000034637_Ogataea_populiabae@Seq_2683 or yHMPu5000034637_Ogataea_populiabae@Seq_716 or yHMPu5000034637_Ogataea_populiabae@Seq_4935 or yHMPu5000034637_Ogataea_populiabae@Seq_3803 or yHMPu5000034637_Ogataea_populiabae@Seq_2446"	NA	""	"yHMPu5000034637_Ogataea_populiabae@Seq_5459;yHMPu5000034637_Ogataea_populiabae@Seq_250;yHMPu5000034637_Ogataea_populiabae@Seq_4628;yHMPu5000034637_Ogataea_populiabae@Seq_5048;yHMPu5000034637_Ogataea_populiabae@Seq_4012;yHMPu5000034637_Ogataea_populiabae@Seq_2683;yHMPu5000034637_Ogataea_populiabae@Seq_716;yHMPu5000034637_Ogataea_populiabae@Seq_4935;yHMPu5000034637_Ogataea_populiabae@Seq_3803;yHMPu5000034637_Ogataea_populiabae@Seq_2446"
