"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR106788"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_4529"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_4529"
"MNXR97361"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_3029"	"yHMPu5000034986_Candida_oregonensis@Seq_3029"	"yHMPu5000034986_Candida_oregonensis@Seq_3029"	"yHMPu5000034986_Candida_oregonensis@Seq_3029"
"MNXR106789"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_277"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_277"
"MNXR104918"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_1806"	"yHMPu5000034986_Candida_oregonensis@Seq_1806"	"yHMPu5000034986_Candida_oregonensis@Seq_1806"	"yHMPu5000034986_Candida_oregonensis@Seq_1806"
"MNXR106791"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_200"	"yHMPu5000034986_Candida_oregonensis@Seq_200"	"yHMPu5000034986_Candida_oregonensis@Seq_200"	"yHMPu5000034986_Candida_oregonensis@Seq_200"
"MNXR96702"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_3173"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_3173"
"MNXR100410"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000034986_Candida_oregonensis@Seq_3985"	"yHMPu5000034986_Candida_oregonensis@Seq_3985"	"yHMPu5000034986_Candida_oregonensis@Seq_3985"	"yHMPu5000034986_Candida_oregonensis@Seq_3985"
"MNXR95709"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2372 or yHMPu5000034986_Candida_oregonensis@Seq_2516 or yHMPu5000034986_Candida_oregonensis@Seq_2717"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2372;yHMPu5000034986_Candida_oregonensis@Seq_2516;yHMPu5000034986_Candida_oregonensis@Seq_2717"
"MNXR100327"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_1019 or yHMPu5000034986_Candida_oregonensis@Seq_2842 or yHMPu5000034986_Candida_oregonensis@Seq_2372 or yHMPu5000034986_Candida_oregonensis@Seq_2516 or yHMPu5000034986_Candida_oregonensis@Seq_2717"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_1019;yHMPu5000034986_Candida_oregonensis@Seq_2842;yHMPu5000034986_Candida_oregonensis@Seq_2372;yHMPu5000034986_Candida_oregonensis@Seq_2516;yHMPu5000034986_Candida_oregonensis@Seq_2717"
"MNXR95711"	"RAVEN_kegg"	"yHMPu5000034986_Candida_oregonensis@Seq_2372 or yHMPu5000034986_Candida_oregonensis@Seq_2516 or yHMPu5000034986_Candida_oregonensis@Seq_2717"	NA	""	"yHMPu5000034986_Candida_oregonensis@Seq_2372;yHMPu5000034986_Candida_oregonensis@Seq_2516;yHMPu5000034986_Candida_oregonensis@Seq_2717"
