"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR108526"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4338 or yHMPu5000035640_Yamadazyma_philogaea@Seq_349"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_349"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_349"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4338;yHMPu5000035640_Yamadazyma_philogaea@Seq_349"
"MNXR108527"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_71 or yHMPu5000035640_Yamadazyma_philogaea@Seq_48"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_71;yHMPu5000035640_Yamadazyma_philogaea@Seq_48"
"MNXR95167"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1845 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3350 or yHMPu5000035640_Yamadazyma_philogaea@Seq_3097"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1845;yHMPu5000035640_Yamadazyma_philogaea@Seq_3350;yHMPu5000035640_Yamadazyma_philogaea@Seq_3097"
"MNXR108539"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1392"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_1392"
"MNXR108541"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2644 or yHMPu5000035640_Yamadazyma_philogaea@Seq_74 or yHMPu5000035640_Yamadazyma_philogaea@Seq_2889"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2644;yHMPu5000035640_Yamadazyma_philogaea@Seq_74;yHMPu5000035640_Yamadazyma_philogaea@Seq_2889"
"MNXR99604"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3309"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_3309"
"MNXR108543"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2050"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2050"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2050"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2050"
"MNXR104373"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_407"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_407"
"MNXR108553"	"RAVEN_kegg"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4801"	NA	""	"yHMPu5000035640_Yamadazyma_philogaea@Seq_4801"
"MNXR100826"	"RAVEN_kegg;RAVEN_biocyc"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"	"yHMPu5000035640_Yamadazyma_philogaea@Seq_2677"
