"rxnID"	"source"	"panID_RAVEN_kegg"	"panID_RAVEN_biocyc"	"panID_inter"	"panID_union"
"MNXR119103"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_173 or Tetrapisispora_blattae@Seq_1199"	""	"Tetrapisispora_blattae@Seq_173;Tetrapisispora_blattae@Seq_1199"
"MNXR119102"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_173 or Tetrapisispora_blattae@Seq_1199"	""	"Tetrapisispora_blattae@Seq_173;Tetrapisispora_blattae@Seq_1199"
"MNXR119101"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1194 or Tetrapisispora_blattae@Seq_1898 or Tetrapisispora_blattae@Seq_3785 or Tetrapisispora_blattae@Seq_4754 or Tetrapisispora_blattae@Seq_5109"	""	"Tetrapisispora_blattae@Seq_1194;Tetrapisispora_blattae@Seq_1898;Tetrapisispora_blattae@Seq_3785;Tetrapisispora_blattae@Seq_4754;Tetrapisispora_blattae@Seq_5109"
"MNXR119095"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1898 or Tetrapisispora_blattae@Seq_3093"	""	"Tetrapisispora_blattae@Seq_1898;Tetrapisispora_blattae@Seq_3093"
"MNXR119094"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2856 or Tetrapisispora_blattae@Seq_4043"	""	"Tetrapisispora_blattae@Seq_2856;Tetrapisispora_blattae@Seq_4043"
"MNXR97040"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_5050"	""	"Tetrapisispora_blattae@Seq_5050"
"MNXR119052"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1062"	""	"Tetrapisispora_blattae@Seq_1062"
"MNXR119051"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_329 or Tetrapisispora_blattae@Seq_2661 or Tetrapisispora_blattae@Seq_3625 or Tetrapisispora_blattae@Seq_3745"	""	"Tetrapisispora_blattae@Seq_329;Tetrapisispora_blattae@Seq_2661;Tetrapisispora_blattae@Seq_3625;Tetrapisispora_blattae@Seq_3745"
"MNXR104756"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2070"	""	"Tetrapisispora_blattae@Seq_2070"
"MNXR119021"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3875"	""	"Tetrapisispora_blattae@Seq_3875"
"MNXR115860"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_812"	""	"Tetrapisispora_blattae@Seq_812"
"MNXR119011"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_2556"	""	"Tetrapisispora_blattae@Seq_2556"
"MNXR106915"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_5357"	""	"Tetrapisispora_blattae@Seq_5357"
"MNXR123144"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_880"	""	"Tetrapisispora_blattae@Seq_880"
"MNXR118975"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_118 or Tetrapisispora_blattae@Seq_161 or Tetrapisispora_blattae@Seq_4734"	""	"Tetrapisispora_blattae@Seq_118;Tetrapisispora_blattae@Seq_161;Tetrapisispora_blattae@Seq_4734"
"MNXR104946"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4901"	""	"Tetrapisispora_blattae@Seq_4901"
"MNXR118974"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_118 or Tetrapisispora_blattae@Seq_161 or Tetrapisispora_blattae@Seq_4734"	""	"Tetrapisispora_blattae@Seq_118;Tetrapisispora_blattae@Seq_161;Tetrapisispora_blattae@Seq_4734"
"MNXR115847"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_4921"	""	"Tetrapisispora_blattae@Seq_4921"
"MNXR123129"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_329 or Tetrapisispora_blattae@Seq_2661 or Tetrapisispora_blattae@Seq_3625 or Tetrapisispora_blattae@Seq_3745"	""	"Tetrapisispora_blattae@Seq_329;Tetrapisispora_blattae@Seq_2661;Tetrapisispora_blattae@Seq_3625;Tetrapisispora_blattae@Seq_3745"
"MNXR115845"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_466"	""	"Tetrapisispora_blattae@Seq_466"
"MNXR107927"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3594"	""	"Tetrapisispora_blattae@Seq_3594"
"MNXR118954"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1333"	""	"Tetrapisispora_blattae@Seq_1333"
"MNXR118953"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_1333"	""	"Tetrapisispora_blattae@Seq_1333"
"MNXR118943"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_762"	""	"Tetrapisispora_blattae@Seq_762"
"MNXR118942"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_812"	""	"Tetrapisispora_blattae@Seq_812"
"MNXR118941"	"RAVEN_biocyc"	NA	"Tetrapisispora_blattae@Seq_3948"	""	"Tetrapisispora_blattae@Seq_3948"
